SubscribeID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Subscribe Duration,Country,Age,Gender,Device
2,Standard,14,10/20/2022,10/7/2023,352,United States,27,Male,Smart TV
3,Premium,12,10/22/2022,8/7/2023,289,Canada,47,Male,Tablet
1,Basic,12,10/25/2022,10/7/2023,347,United States,35,Female,Smart TV
1,Basic,12,10/26/2022,11/7/2023,377,United States,41,Male,Tablet
1,Basic,14,10/29/2022,10/7/2023,343,Canada,39,Female,Smart TV
2,Standard,13,10/31/2022,7/7/2023,249,United Kingdom,46,Female,Smartphone
3,Premium,14,4/11/2022,11/7/2023,575,Australia,33,Female,Smartphone
1,Basic,11,6/11/2022,10/7/2023,483,Germany,30,Male,Laptop
1,Basic,13,7/11/2022,10/7/2023,453,France,46,Male,Tablet
3,Premium,15,8/11/2022,9/7/2023,392,Brazil,42,Female,Tablet
2,Standard,11,9/11/2022,11/7/2023,422,Mexico,28,Female,Tablet
2,Standard,10,10/11/2022,10/7/2023,361,Spain,40,Male,Smart TV
1,Basic,14,10/11/2022,10/7/2023,361,Italy,31,Female,Smart TV
3,Premium,13,10/11/2022,9/7/2023,331,Spain,27,Male,Laptop
2,Standard,14,9/11/2022,10/7/2023,391,Spain,45,Female,Tablet
1,Basic,10,9/11/2022,10/7/2023,391,United States,49,Female,Smart TV
2,Standard,12,6/11/2022,11/7/2023,514,Canada,28,Male,Tablet
3,Premium,14,3/11/2022,8/7/2023,514,United States,33,Male,Smart TV
1,Basic,15,10/27/2022,11/7/2023,376,United States,38,Male,Smart TV
3,Premium,15,10/28/2022,10/7/2023,344,Canada,44,Male,Tablet
2,Standard,15,10/18/2022,10/7/2023,354,United Kingdom,34,Female,Laptop
1,Basic,15,4/10/2022,9/7/2023,515,Australia,35,Male,Laptop
2,Standard,10,9/29/2022,10/7/2023,373,Germany,47,Male,Tablet
3,Premium,12,9/29/2022,10/7/2023,373,France,30,Male,Smartphone
1,Basic,12,9/23/2022,10/7/2023,379,Brazil,50,Female,Smart TV
2,Standard,12,9/17/2022,9/7/2023,355,Mexico,32,Male,Laptop
3,Premium,14,12/9/2022,12/7/2023,363,Spain,36,Female,Smart TV
1,Basic,14,8/16/2022,10/7/2023,417,Italy,40,Female,Smart TV
3,Premium,15,8/16/2022,9/7/2023,387,Spain,39,Male,Smartphone
1,Basic,11,8/13/2022,10/7/2023,420,Spain,28,Male,Smartphone
2,Standard,12,12/8/2022,11/7/2023,334,United States,29,Female,Smart TV
2,Standard,14,8/13/2022,9/7/2023,390,Canada,49,Male,Tablet
1,Basic,14,7/30/2022,12/7/2023,495,United States,40,Male,Laptop
3,Premium,12,7/25/2022,10/7/2023,439,United States,29,Male,Laptop
1,Basic,14,7/25/2022,11/7/2023,470,Canada,35,Female,Tablet
2,Standard,14,7/26/2022,10/7/2023,438,United Kingdom,44,Male,Smartphone
3,Premium,11,7/25/2022,7/13/2023,353,Australia,39,Male,Smart TV
1,Basic,12,7/23/2022,9/7/2023,411,Germany,27,Male,Smart TV
3,Premium,11,7/18/2022,11/7/2023,477,France,31,Male,Smart TV
1,Basic,13,7/13/2022,10/7/2023,451,Brazil,39,Female,Laptop
2,Standard,13,7/13/2022,12/7/2023,512,Mexico,44,Male,Laptop
2,Standard,10,7/13/2022,9/7/2023,421,Spain,48,Female,Tablet
1,Basic,11,7/13/2022,11/7/2023,482,Italy,27,Male,Smartphone
3,Premium,13,7/13/2022,9/7/2023,421,Spain,27,Male,Laptop
1,Basic,14,7/14/2022,11/7/2023,481,Spain,41,Male,Smart TV
2,Standard,15,7/15/2022,9/7/2023,419,United States,44,Female,Tablet
3,Premium,12,7/16/2022,12/7/2023,509,Canada,29,Female,Tablet
1,Basic,13,7/18/2022,9/7/2023,416,United States,42,Female,Smartphone
3,Premium,15,7/21/2022,11/7/2023,474,United States,45,Female,Smart TV
1,Basic,11,7/24/2022,9/7/2023,410,Canada,39,Female,Tablet
2,Standard,15,7/29/2022,12/7/2023,496,United Kingdom,41,Female,Tablet
2,Standard,10,6/8/2022,10/7/2023,486,Australia,41,Female,Laptop
1,Basic,15,11/8/2022,11/7/2023,364,Germany,41,Male,Smartphone
3,Premium,14,8/16/2022,9/7/2023,387,France,47,Female,Smart TV
1,Basic,10,8/21/2022,7/13/2023,326,Brazil,49,Female,Smartphone
2,Standard,12,8/22/2022,10/7/2023,411,Mexico,29,Male,Laptop
3,Premium,10,8/24/2022,10/7/2023,409,Spain,33,Male,Tablet
1,Basic,13,2/9/2022,12/7/2023,666,Italy,45,Female,Smart TV
3,Premium,13,6/9/2022,7/13/2023,399,Spain,41,Female,Laptop
1,Basic,11,11/9/2022,10/7/2023,332,Spain,31,Male,Laptop
2,Standard,15,9/16/2022,10/7/2023,386,United States,51,Male,Tablet
2,Standard,11,9/22/2022,12/7/2023,441,Canada,43,Female,Smartphone
1,Basic,12,9/26/2022,12/7/2023,437,United States,33,Female,Laptop
3,Premium,10,2/10/2022,9/7/2023,574,United States,47,Female,Smartphone
1,Basic,13,4/10/2022,10/7/2023,545,Canada,40,Female,Laptop
2,Standard,14,9/10/2022,12/7/2023,453,United Kingdom,34,Female,Smartphone
3,Premium,15,11/10/2022,11/7/2023,362,Australia,40,Male,Tablet
1,Basic,15,10/15/2022,9/7/2023,327,Germany,38,Male,Laptop
3,Premium,11,10/16/2022,10/7/2023,356,France,47,Male,Smart TV
1,Basic,13,10/18/2022,11/7/2023,385,Brazil,29,Male,Smart TV
2,Standard,14,10/21/2022,10/7/2023,351,Mexico,49,Female,Smartphone
2,Standard,12,10/22/2022,8/7/2023,289,Spain,40,Male,Smart TV
1,Basic,12,10/25/2022,11/7/2023,378,Italy,51,Female,Laptop
3,Premium,11,10/29/2022,11/7/2023,374,Spain,51,Female,Tablet
1,Basic,12,10/30/2022,10/7/2023,342,Spain,50,Female,Smart TV
2,Standard,10,4/11/2022,9/7/2023,514,United States,47,Female,Laptop
3,Premium,10,5/11/2022,12/7/2023,575,Canada,40,Male,Smart TV
1,Basic,15,7/11/2022,10/7/2023,453,United States,35,Female,Smart TV
1,Basic,15,8/11/2022,10/7/2023,422,United States,37,Female,Smart TV
1,Basic,15,9/11/2022,10/7/2023,391,Canada,30,Male,Tablet
2,Standard,15,10/11/2022,11/7/2023,392,United Kingdom,47,Female,Tablet
3,Premium,12,11/11/2022,10/7/2023,330,Australia,35,Male,Smartphone
1,Basic,14,10/11/2022,11/7/2023,392,Germany,33,Male,Tablet
1,Basic,13,10/11/2022,9/7/2023,331,France,51,Female,Laptop
3,Premium,12,11/11/2022,11/7/2023,361,Brazil,31,Female,Tablet
2,Standard,10,7/11/2022,11/7/2023,484,Mexico,48,Female,Laptop
2,Standard,11,4/11/2022,11/7/2023,575,Spain,40,Male,Laptop
1,Basic,15,10/31/2022,9/7/2023,311,Italy,41,Female,Laptop
3,Premium,15,10/29/2022,11/7/2023,374,Spain,41,Male,Laptop
2,Standard,12,10/20/2022,10/7/2023,352,Spain,28,Female,Laptop
1,Basic,13,10/14/2022,11/7/2023,389,United States,45,Female,Laptop
2,Standard,11,12/10/2022,10/7/2023,301,Canada,32,Female,Laptop
3,Premium,10,1/10/2022,11/7/2023,666,United States,31,Male,Tablet
1,Basic,10,9/25/2022,10/7/2023,377,United States,40,Female,Tablet
3,Premium,10,9/23/2022,10/7/2023,379,Canada,40,Female,Smartphone
2,Standard,14,9/19/2022,9/7/2023,353,United Kingdom,50,Male,Tablet
1,Basic,12,2/9/2022,12/7/2023,666,Australia,41,Male,Smartphone
2,Standard,10,8/30/2022,10/7/2023,403,Germany,43,Male,Tablet
3,Premium,15,8/16/2022,9/7/2023,387,France,43,Male,Tablet
1,Basic,11,8/15/2022,10/7/2023,418,Brazil,36,Female,Smartphone
2,Standard,15,8/16/2022,11/7/2023,448,Mexico,48,Male,Smart TV
3,Premium,15,1/8/2022,10/7/2023,637,Spain,33,Female,Smartphone
1,Basic,14,7/27/2022,7/14/2023,352,Italy,30,Female,Smart TV
3,Premium,14,7/26/2022,10/7/2023,438,Spain,37,Female,Laptop
1,Basic,13,7/26/2022,11/7/2023,469,Spain,49,Male,Smart TV
2,Standard,15,7/27/2022,11/7/2023,468,United States,47,Female,Smartphone
2,Standard,10,7/26/2022,7/13/2023,352,Canada,45,Female,Tablet
1,Basic,11,7/23/2022,9/7/2023,411,United States,50,Male,Smart TV
3,Premium,12,7/20/2022,11/7/2023,475,United States,36,Male,Smartphone
1,Basic,14,7/14/2022,10/7/2023,450,Canada,37,Male,Smart TV
2,Standard,15,7/14/2022,12/7/2023,511,United Kingdom,38,Female,Tablet
3,Premium,10,7/14/2022,10/7/2023,450,Australia,40,Male,Smart TV
1,Basic,13,7/13/2022,12/7/2023,512,Germany,38,Female,Smart TV
3,Premium,14,7/14/2022,10/7/2023,450,France,46,Female,Tablet
1,Basic,10,7/15/2022,11/7/2023,480,Brazil,40,Female,Smartphone
2,Standard,13,7/16/2022,10/7/2023,448,Mexico,34,Male,Smart TV
2,Standard,12,7/18/2022,12/7/2023,507,Spain,39,Female,Smartphone
1,Basic,13,7/19/2022,10/7/2023,445,Italy,47,Male,Smartphone
3,Premium,15,7/22/2022,12/7/2023,503,Spain,41,Male,Laptop
1,Basic,12,7/27/2022,9/7/2023,407,Spain,47,Female,Tablet
2,Standard,13,2/8/2022,7/13/2023,520,United States,50,Male,Smartphone
3,Premium,10,10/8/2022,10/7/2023,364,Canada,31,Male,Tablet
1,Basic,13,8/15/2022,11/7/2023,449,United States,41,Male,Smartphone
3,Premium,11,8/18/2022,11/7/2023,446,United States,31,Female,Laptop
1,Basic,12,8/20/2022,7/14/2023,328,Canada,41,Female,Smart TV
2,Standard,12,8/23/2022,11/7/2023,441,United Kingdom,28,Male,Tablet
2,Standard,14,8/24/2022,10/7/2023,409,Australia,40,Female,Smartphone
1,Basic,11,8/30/2022,7/13/2023,317,Germany,34,Female,Smart TV
3,Premium,10,6/9/2022,7/13/2023,399,France,37,Male,Smartphone
1,Basic,13,9/13/2022,10/7/2023,389,Brazil,30,Female,Laptop
2,Standard,12,9/18/2022,10/7/2023,384,Mexico,32,Male,Tablet
3,Premium,14,9/22/2022,12/7/2023,441,Spain,41,Male,Smartphone
1,Basic,13,9/28/2022,12/7/2023,435,Italy,42,Female,Tablet
3,Premium,13,3/10/2022,9/7/2023,546,Spain,40,Male,Laptop
1,Basic,11,5/10/2022,10/7/2023,515,Spain,30,Female,Smartphone
2,Standard,14,9/10/2022,12/7/2023,453,United States,43,Male,Laptop
2,Standard,14,10/15/2022,11/7/2023,388,Canada,31,Female,Tablet
1,Basic,15,10/16/2022,9/7/2023,326,United States,45,Male,Smartphone
3,Premium,10,10/18/2022,11/7/2023,385,United States,33,Male,Smart TV
1,Basic,14,10/19/2022,12/7/2023,414,Canada,41,Male,Smartphone
2,Standard,11,10/22/2022,11/7/2023,381,United Kingdom,37,Male,Smart TV
3,Premium,12,10/23/2022,9/7/2023,319,Australia,40,Female,Smartphone
1,Basic,10,10/29/2022,12/7/2023,404,Germany,36,Male,Tablet
3,Premium,14,10/30/2022,11/7/2023,373,France,28,Male,Smart TV
1,Basic,12,3/11/2022,11/7/2023,606,Brazil,38,Male,Smartphone
2,Standard,11,4/11/2022,9/7/2023,514,Mexico,36,Female,Tablet
2,Standard,12,5/11/2022,12/7/2023,575,Spain,47,Female,Smart TV
1,Basic,12,7/11/2022,10/7/2023,453,Italy,35,Female,Laptop
3,Premium,14,9/11/2022,11/7/2023,422,Spain,29,Female,Tablet
1,Basic,14,10/11/2022,10/7/2023,361,Spain,49,Female,Smart TV
2,Standard,11,11/11/2022,12/7/2023,391,United States,34,Male,Smart TV
3,Premium,13,11/11/2022,11/7/2023,361,Canada,37,Male,Smart TV
1,Basic,14,10/11/2022,11/7/2023,392,United States,50,Male,Smart TV
1,Basic,12,11/11/2022,9/7/2023,300,United States,38,Male,Smart TV
1,Basic,15,12/11/2022,11/7/2023,331,Canada,37,Female,Smart TV
2,Standard,12,7/11/2022,11/7/2023,484,United Kingdom,34,Male,Laptop
3,Premium,13,4/11/2022,11/7/2023,575,Australia,30,Male,Smart TV
1,Basic,13,3/11/2022,11/7/2023,606,Germany,35,Male,Laptop
1,Basic,12,1/11/2022,11/7/2023,665,France,39,Male,Tablet
3,Premium,10,10/29/2022,11/7/2023,374,Brazil,47,Female,Tablet
2,Standard,13,10/26/2022,11/7/2023,377,Mexico,40,Female,Laptop
2,Standard,12,10/25/2022,10/7/2023,347,Spain,33,Male,Smart TV
1,Basic,12,10/22/2022,7/13/2023,264,Italy,32,Female,Smartphone
3,Premium,13,10/16/2022,10/7/2023,356,Spain,32,Male,Smart TV
2,Standard,10,10/15/2022,10/7/2023,357,Spain,30,Female,Smart TV
1,Basic,12,9/19/2022,11/7/2023,414,United States,49,Male,Tablet
2,Standard,13,9/16/2022,12/7/2023,447,Canada,39,Female,Smartphone
3,Premium,15,8/9/2022,10/7/2023,424,United States,45,Male,Laptop
1,Basic,14,8/21/2022,12/7/2023,473,United States,43,Male,Smartphone
3,Premium,10,8/20/2022,10/7/2023,413,Canada,41,Male,Smartphone
2,Standard,10,10/8/2022,11/7/2023,395,United Kingdom,38,Female,Tablet
1,Basic,13,7/31/2022,11/7/2023,464,Australia,34,Female,Smartphone
2,Standard,15,7/30/2022,7/14/2023,349,Germany,38,Male,Laptop
3,Premium,11,7/31/2022,10/7/2023,433,France,48,Male,Tablet
1,Basic,11,7/30/2022,12/7/2023,495,Brazil,38,Female,Smart TV
2,Standard,10,7/30/2022,11/7/2023,465,Mexico,34,Female,Laptop
3,Premium,10,7/27/2022,7/13/2023,351,Spain,44,Female,Tablet
1,Basic,11,7/21/2022,10/7/2023,443,Italy,39,Male,Smartphone
3,Premium,10,7/20/2022,12/7/2023,505,Spain,43,Female,Smartphone
1,Basic,13,7/16/2022,10/7/2023,448,Spain,49,Female,Smart TV
2,Standard,10,7/16/2022,12/7/2023,509,United States,48,Female,Smart TV
2,Standard,11,7/14/2022,11/7/2023,481,Canada,47,Female,Tablet
1,Basic,12,7/14/2022,7/13/2023,364,United States,27,Female,Laptop
3,Premium,14,7/15/2022,10/7/2023,449,United States,40,Female,Smartphone
1,Basic,11,7/16/2022,12/7/2023,509,Canada,43,Female,Smart TV
2,Standard,15,7/18/2022,10/7/2023,446,United Kingdom,30,Female,Laptop
3,Premium,13,7/19/2022,7/13/2023,359,Australia,43,Female,Smart TV
1,Basic,13,7/22/2022,10/7/2023,442,Germany,49,Male,Laptop
3,Premium,13,7/25/2022,12/7/2023,500,France,47,Male,Smartphone
1,Basic,13,7/26/2022,11/7/2023,469,Brazil,33,Male,Smartphone
2,Standard,15,4/8/2022,7/14/2023,462,Mexico,48,Female,Smartphone
2,Standard,13,12/8/2022,11/7/2023,334,Spain,31,Male,Laptop
1,Basic,13,8/14/2022,11/7/2023,450,Italy,30,Male,Tablet
3,Premium,14,8/16/2022,7/13/2023,331,Spain,34,Female,Smartphone
1,Basic,12,8/17/2022,7/14/2023,331,Spain,37,Male,Smartphone
2,Standard,11,8/22/2022,11/7/2023,442,United States,44,Female,Smart TV
3,Premium,13,8/26/2022,11/7/2023,438,Canada,28,Female,Smart TV
1,Basic,11,6/9/2022,7/13/2023,399,United States,47,Male,Smartphone
3,Premium,11,9/9/2022,7/13/2023,307,United States,43,Male,Smart TV
1,Basic,12,9/17/2022,10/7/2023,385,Canada,51,Male,Tablet
2,Standard,14,9/19/2022,11/7/2023,414,United Kingdom,50,Male,Laptop
2,Standard,11,9/24/2022,7/13/2023,292,Australia,40,Female,Smartphone
1,Basic,11,9/29/2022,12/7/2023,434,Germany,31,Female,Laptop
3,Premium,15,3/10/2022,10/7/2023,576,France,29,Female,Smartphone
1,Basic,15,7/10/2022,10/7/2023,454,Brazil,38,Female,Tablet
2,Standard,14,10/14/2022,7/13/2023,272,Mexico,47,Male,Tablet
3,Premium,15,10/16/2022,12/7/2023,417,Spain,30,Male,Tablet
1,Basic,13,10/18/2022,10/7/2023,354,Italy,42,Male,Laptop
3,Premium,12,10/19/2022,12/7/2023,414,Spain,49,Male,Smart TV
1,Basic,14,10/20/2022,12/7/2023,413,Spain,50,Female,Tablet
2,Standard,11,10/22/2022,11/7/2023,381,United States,51,Male,Smart TV
2,Standard,11,10/25/2022,9/7/2023,317,Canada,47,Male,Smartphone
1,Basic,13,10/27/2022,12/7/2023,406,United States,36,Female,Smartphone
3,Premium,12,10/30/2022,11/7/2023,373,United States,30,Female,Laptop
1,Basic,12,1/11/2022,11/7/2023,665,Canada,34,Female,Tablet
2,Standard,10,5/11/2022,10/7/2023,514,United Kingdom,35,Female,Tablet
3,Premium,14,7/11/2022,12/7/2023,514,Australia,30,Male,Smart TV
1,Basic,14,8/11/2022,11/7/2023,453,Germany,30,Male,Tablet
3,Premium,11,10/11/2022,12/7/2023,422,France,41,Female,Smartphone
1,Basic,15,11/11/2022,10/7/2023,330,Brazil,39,Female,Smartphone
2,Standard,14,12/11/2022,12/7/2023,361,Mexico,30,Male,Tablet
2,Standard,12,11/11/2022,12/7/2023,391,Spain,36,Female,Smart TV
1,Basic,11,11/11/2022,12/7/2023,391,Italy,33,Female,Smartphone
3,Premium,11,12/11/2022,10/7/2023,300,Spain,35,Female,Tablet
1,Basic,14,11/11/2022,12/7/2023,391,Spain,46,Male,Tablet
2,Standard,12,7/11/2022,11/7/2023,484,United States,51,Female,Tablet
3,Premium,13,5/11/2022,12/7/2023,575,Canada,42,Female,Smartphone
1,Basic,13,2/11/2022,11/7/2023,634,United States,30,Female,Smart TV
1,Basic,10,10/31/2022,7/13/2023,255,United States,45,Male,Smartphone
1,Basic,15,10/29/2022,11/7/2023,374,Canada,27,Male,Smartphone
2,Standard,10,10/25/2022,11/7/2023,378,United Kingdom,41,Male,Smart TV
3,Premium,14,10/23/2022,10/7/2023,349,Australia,35,Male,Tablet
1,Basic,10,10/17/2022,7/13/2023,269,Germany,30,Male,Laptop
1,Basic,11,10/16/2022,11/7/2023,387,France,35,Female,Laptop
3,Premium,12,5/10/2022,11/7/2023,546,Brazil,47,Female,Smartphone
2,Standard,15,9/17/2022,11/7/2023,416,Mexico,41,Male,Laptop
2,Standard,12,9/17/2022,12/7/2023,446,Spain,48,Female,Tablet
1,Basic,12,6/9/2022,11/7/2023,516,Italy,32,Female,Smart TV
3,Premium,13,8/30/2022,7/15/2023,319,Spain,35,Female,Smart TV
2,Standard,11,8/29/2022,11/7/2023,435,Spain,31,Female,Smartphone
1,Basic,12,8/25/2022,7/13/2023,322,United States,45,Female,Smartphone
2,Standard,14,3/8/2022,11/7/2023,609,Canada,38,Female,Laptop
3,Premium,12,2/8/2022,7/14/2023,521,United States,34,Male,Smartphone
1,Basic,15,2/8/2022,11/7/2023,637,United States,37,Female,Smartphone
3,Premium,12,1/8/2022,7/13/2023,551,Canada,27,Female,Smart TV
2,Standard,13,7/31/2022,11/7/2023,464,United Kingdom,44,Female,Tablet
1,Basic,10,7/22/2022,7/13/2023,356,Australia,46,Male,Smart TV
2,Standard,14,7/22/2022,11/7/2023,473,Germany,37,Male,Smart TV
3,Premium,14,7/19/2022,7/13/2023,359,France,44,Male,Tablet
1,Basic,15,7/17/2022,11/7/2023,478,Brazil,29,Male,Smart TV
2,Standard,13,7/16/2022,7/13/2023,362,Mexico,28,Female,Laptop
3,Premium,14,7/16/2022,11/7/2023,479,Spain,50,Male,Smart TV
1,Basic,13,7/16/2022,7/13/2023,362,Italy,39,Male,Laptop
3,Premium,10,7/16/2022,11/7/2023,479,Spain,34,Female,Smart TV
1,Basic,14,7/17/2022,12/7/2023,508,Spain,40,Male,Smart TV
2,Standard,12,7/19/2022,11/7/2023,476,United States,30,Male,Laptop
2,Standard,14,7/20/2022,7/14/2023,359,Canada,41,Female,Laptop
1,Basic,12,7/21/2022,10/7/2023,443,United States,39,Male,Tablet
3,Premium,15,7/23/2022,12/7/2023,502,United States,51,Male,Smartphone
1,Basic,15,3/8/2022,7/14/2023,493,Canada,28,Female,Smartphone
2,Standard,12,6/8/2022,7/15/2023,402,United Kingdom,30,Female,Tablet
3,Premium,11,10/8/2022,12/7/2023,425,Australia,30,Female,Smartphone
1,Basic,10,8/13/2022,11/7/2023,451,Germany,44,Female,Tablet
3,Premium,12,8/15/2022,7/14/2023,333,France,29,Female,Smart TV
1,Basic,11,8/19/2022,7/14/2023,329,Brazil,28,Female,Tablet
2,Standard,10,8/22/2022,11/7/2023,442,Mexico,48,Male,Tablet
2,Standard,11,8/28/2022,11/7/2023,436,Spain,42,Female,Smart TV
1,Basic,14,6/9/2022,7/13/2023,399,Italy,39,Male,Smartphone
3,Premium,14,9/16/2022,7/13/2023,300,Spain,44,Female,Smart TV
1,Basic,11,9/18/2022,11/7/2023,415,Spain,49,Male,Smart TV
2,Standard,12,9/23/2022,11/7/2023,410,United States,49,Female,Smart TV
3,Premium,10,9/28/2022,7/13/2023,288,Canada,36,Female,Laptop
1,Basic,14,9/29/2022,12/7/2023,434,United States,50,Female,Laptop
3,Premium,10,7/10/2022,10/7/2023,454,United States,49,Female,Smartphone
1,Basic,11,8/10/2022,12/7/2023,484,Canada,36,Male,Smartphone
2,Standard,13,10/10/2022,7/13/2023,276,United Kingdom,28,Female,Laptop
2,Standard,15,10/14/2022,12/7/2023,419,Australia,45,Female,Smartphone
1,Basic,14,10/16/2022,10/7/2023,356,Germany,31,Female,Smartphone
3,Premium,11,10/18/2022,12/7/2023,415,France,46,Male,Tablet
1,Basic,14,10/21/2022,12/7/2023,412,Brazil,27,Male,Tablet
2,Standard,13,10/24/2022,12/7/2023,409,Mexico,43,Male,Tablet
3,Premium,10,10/27/2022,9/7/2023,315,Spain,51,Female,Smart TV
1,Basic,13,10/29/2022,7/13/2023,257,Italy,47,Female,Smartphone
3,Premium,15,10/31/2022,12/7/2023,402,Spain,48,Female,Tablet
1,Basic,14,4/11/2022,7/13/2023,458,Spain,31,Female,Tablet
2,Standard,15,6/11/2022,11/7/2023,514,United States,48,Female,Smartphone
2,Standard,10,8/11/2022,7/13/2023,336,Canada,36,Male,Smartphone
1,Basic,10,9/11/2022,11/7/2023,422,United States,38,Female,Tablet
3,Premium,13,11/11/2022,7/13/2023,244,United States,39,Male,Smartphone
1,Basic,11,12/11/2022,10/7/2023,300,Canada,48,Male,Tablet
2,Standard,12,12/11/2022,12/7/2023,361,United Kingdom,30,Female,Smart TV
3,Premium,12,12/11/2022,12/7/2023,361,Australia,30,Male,Smart TV
1,Basic,15,12/11/2022,7/13/2023,214,Germany,35,Female,Smart TV
3,Premium,13,11/13/2022,12/7/2023,389,France,41,Male,Laptop
1,Basic,11,11/13/2022,7/13/2023,242,Brazil,40,Female,Smart TV
2,Standard,10,12/11/2022,11/7/2023,331,Mexico,50,Male,Smart TV
2,Standard,12,5/11/2022,12/7/2023,575,Spain,42,Female,Smartphone
1,Basic,15,3/11/2022,11/7/2023,606,Italy,30,Male,Tablet
3,Premium,12,10/30/2022,7/14/2023,257,Spain,34,Male,Laptop
1,Basic,15,10/26/2022,11/7/2023,377,Spain,40,Female,Smartphone
2,Standard,14,10/24/2022,12/7/2023,409,United States,47,Female,Smartphone
3,Premium,12,10/24/2022,11/7/2023,379,Canada,36,Male,Laptop
1,Basic,13,10/20/2022,7/13/2023,266,United States,50,Female,Tablet
1,Basic,10,10/17/2022,11/7/2023,386,United States,46,Male,Smartphone
1,Basic,14,9/29/2022,7/14/2023,288,Canada,27,Female,Tablet
2,Standard,12,9/28/2022,11/7/2023,405,United Kingdom,39,Female,Laptop
3,Premium,10,6/9/2022,12/7/2023,546,Australia,49,Male,Smart TV
1,Basic,12,5/9/2022,11/7/2023,547,Germany,37,Female,Tablet
1,Basic,13,8/31/2022,7/15/2023,318,France,28,Male,Tablet
3,Premium,12,8/30/2022,12/7/2023,464,Brazil,40,Male,Laptop
2,Standard,10,8/16/2022,7/13/2023,331,Mexico,47,Male,Tablet
2,Standard,11,8/16/2022,11/7/2023,448,Spain,51,Female,Laptop
1,Basic,13,7/8/2022,7/14/2023,371,Italy,47,Male,Laptop
3,Premium,10,5/8/2022,12/7/2023,578,Spain,33,Female,Laptop
2,Standard,13,6/8/2022,7/14/2023,401,Spain,37,Female,Laptop
1,Basic,15,7/28/2022,11/7/2023,467,United States,42,Male,Laptop
2,Standard,11,7/29/2022,7/13/2023,349,Canada,50,Female,Smart TV
3,Premium,14,7/25/2022,12/7/2023,500,United States,47,Female,Tablet
1,Basic,10,7/25/2022,7/14/2023,354,United States,40,Female,Smartphone
3,Premium,11,7/25/2022,12/7/2023,500,Canada,35,Male,Smart TV
2,Standard,11,7/18/2022,7/13/2023,360,United Kingdom,29,Female,Smartphone
1,Basic,11,7/17/2022,12/7/2023,508,Australia,48,Female,Smartphone
2,Standard,10,7/17/2022,7/15/2023,363,Germany,35,Male,Smart TV
3,Premium,13,7/18/2022,11/7/2023,477,France,41,Female,Smartphone
1,Basic,14,7/19/2022,12/7/2023,506,Brazil,29,Female,Laptop
2,Standard,11,7/20/2022,11/7/2023,475,Mexico,33,Male,Smart TV
3,Premium,12,7/21/2022,7/15/2023,359,Spain,36,Male,Smart TV
1,Basic,15,7/23/2022,12/7/2023,502,Italy,43,Female,Laptop
3,Premium,14,7/25/2022,12/7/2023,500,Spain,28,Female,Smart TV
1,Basic,15,4/8/2022,7/14/2023,462,Spain,33,Female,Smart TV
2,Standard,12,9/8/2022,7/15/2023,310,United States,38,Male,Laptop
2,Standard,13,12/8/2022,12/7/2023,364,Canada,48,Female,Tablet
1,Basic,15,8/13/2022,12/7/2023,481,United States,35,Female,Smart TV
